1	1.0877
2	1.63262
3	2.33581
4	2.93828
5	3.52969
6	4.12125
7	4.7919
8	5.51213
9	6.02824
10	6.84266
11	7.4536
12	8.13803
13	8.84215
14	9.73832
15	10.3946
16	11.3231
17	11.953
18	12.7954
19	13.6466
20	14.5035
21	15.4475
22	16.191
23	17.211
24	18.0251
25	18.8909
26	19.9106
27	20.9215
28	21.9668
29	22.8295
30	23.8512
31	24.8995
32	26.0179
33	27.0256
34	28.2101
35	29.1949
36	30.4759
37	31.3953
38	32.5561
39	33.7762
40	35.1516
41	36.2523
42	37.4853
43	38.496
44	39.9595
45	41.0596
46	42.4771
47	43.8667
48	45.0244
49	46.2198
50	47.6858
51	49.2754
52	50.4092
53	51.8605
54	53.3377
55	54.6657
56	56.1488
57	57.6278
58	59.1838
59	60.7147
60	62.074
61	63.6866
62	65.1492
63	66.8744
64	68.384
65	69.9073
66	71.4588
67	73.1073
68	74.748
69	76.3508
70	78.1151
71	79.8346
72	81.4605
73	83.4684
74	84.8578
75	86.7702
76	88.5208
77	90.2113
78	92.2055
79	93.9944
80	95.7188
81	97.6821
82	99.5215
83	101.354
84	103.239
85	105.212
86	107.137
87	109.09
88	111.003
89	112.899
90	114.877
91	117.108
92	118.861
93	121.339
94	123.154
95	125.235
96	127.047
97	129.325
98	131.029
99	133.734
100	135.48
101	137.712
102	139.998
103	142.187
104	144.269
105	146.829
106	148.414
107	151.296
108	152.87
109	155.52
110	157.905
111	160.283
112	162.608
113	164.574
114	167.132
115	169.701
116	171.968
117	174.309
118	176.913
119	179.381
120	181.743
121	184.128
122	186.808
123	188.948
124	191.728
125	194.098
126	196.684
127	199.393
128	201.617
129	204.36
130	207.253
131	209.507
132	212.165
133	214.987
134	217.629
135	220.376
136	223.224
137	225.851
138	228.769
139	231.493
140	233.77
141	236.608
142	239.321
143	242.117
144	245.355
145	248.06
146	250.93
147	253.376
148	256.488
149	259.319
150	262.309
151	264.832
152	267.767
153	271.086
154	274.107
155	277.013
156	279.998
157	282.846
158	286.227
159	289.126
160	292.618
161	295.486
162	298.342
163	301.352
164	304.312
165	307.55
166	310.672
167	313.604
168	317.171
169	320.293
170	323.01
171	326.419
172	329.826
173	332.988
174	336.87
175	339.468
176	343.393
177	345.832
178	349.517
179	352.918
180	356.339
181	359.483
182	362.831
183	366.845
184	369.059
185	372.822
186	376.762
187	379.387
188	382.576
189	387.158
190	390.636
191	394.296
192	396.95
193	400.481
194	404.421
195	407.852
196	411.824
197	415.356
198	418.33
199	422.101
200	425.742
201	429.269
202	433.07
203	437.372
204	440.521
205	443.835
206	447.738
207	452.111
208	455.527
209	459.57
210	463.708
211	467.066
212	470.809
213	475.119
214	477.552
215	482.273
216	486.214
217	490.495
218	493.326
219	496.877
220	502.265
221	505.353
222	509.74
223	512.911
224	518.221
225	520.881
226	525.385
227	529.099
228	533.567
229	537.261
230	541.769
231	545.974
232	549.936
233	554.439
234	556.853
235	561.659
236	565.978
237	569.738
238	574.971
239	578.073
240	583.064
241	587.054
242	591.572
243	595.353
244	599.768
245	603.869
246	608.365
247	612.164
248	616.371
249	620.314
250	625.733
251	630.258
252	633.874
253	639.269
254	642.185
255	646.876
256	650.751
257	656.741
258	660.986
259	664.854
260	669.373
261	674.599
262	679.059
263	683.456
264	688.293
265	692.097
266	696.296
267	700.562
268	704.791
269	709.131
270	715.503
271	718.357
272	724.464
273	728.081
274	733.612
275	737.207
276	741.863
277	746.414
278	750.857
279	756.936
280	761.786
281	766.911
282	770.307
283	777.187
284	780.678
285	785.558
286	790.139
287	795.094
288	798.854
289	804.693
290	809.389
291	814.886
292	818.887
293	825.266
294	829.086
295	834.79
296	839.824
297	843.798
298	848.219
299	852.951
300	858.126
301	863.672
302	868.292
303	872.483
304	879.06
305	883.818
306	888.654
307	893.107
308	900.102
309	905.483
310	909.387
311	914.718
312	919.865
313	925.266
314	931.512
315	935.826
316	940.374
317	945.569
318	952.258
319	956.98
320	962.132
321	965.226
322	971.384
323	976.889
324	982.198
325	988.397
326	993.122
327	997.926
328	1004.39
329	1010.05
330	1014.47
331	1020.02
332	1025.05
333	1031.27
334	1035.81
335	1041.74
336	1049.11
337	1055.45
338	1059.08
339	1064.05
340	1069.98
341	1074.08
342	1082.08
343	1086.28
344	1091.12
345	1098.11
346	1104.21
347	1109.31
348	1115.15
349	1120.12
350	1125.19
351	1132.28
352	1138.74
353	1141.81
354	1148.88
355	1154.21
356	1161.4
357	1165.68
358	1172.21
359	1176.37
360	1184.81
361	1189.46
362	1194.41
363	1200.71
364	1205.87
365	1212.92
366	1216.47
367	1221.9
368	1230.64
369	1236.71
370	1240.76
371	1246.73
372	1253.32
373	1262.1
374	1266.24
375	1270.75
376	1278.38
377	1284.13
378	1289.98
379	1297.26
380	1300.54
381	1307.66
382	1312.48
383	1319.38
384	1326.31
385	1332.88
386	1338.38
387	1343.66
388	1350.88
389	1355.18
390	1364.6
391	1369.89
392	1374.58
393	1380.03
394	1387.75
395	1396.06
396	1399.5
397	1407.8
398	1413.33
399	1417.79
400	1425.19
401	1432.88
402	1438
403	1444.83
404	1450.85
405	1458.06
406	1465.27
407	1470.88
408	1476.46
409	1481.33
410	1488.39
411	1496.64
412	1501.2
413	1508.58
414	1514.76
415	1522.3
416	1528.85
417	1536.5
418	1540.42
419	1545.24
420	1553.63
421	1560.59
422	1569.29
423	1575.53
424	1580.58
425	1586.19
426	1592.06
427	1602.51
428	1606.93
429	1613.3
430	1620.03
431	1628.39
432	1631.3
433	1642.6
434	1645.81
435	1653.47
436	1661.2
437	1667.17
438	1673.71
439	1681.87
440	1688.42
441	1695.54
442	1701.26
443	1705.79
444	1713.65
445	1719.29
446	1729.85
447	1735.69
448	1743.2
449	1749.24
450	1757.22
451	1761.65
452	1770.93
453	1775.47
454	1785.12
455	1789.34
456	1799.21
457	1803.79
458	1811.65
459	1822.95
460	1824.58
461	1834.1
462	1841.3
463	1849.45
464	1855.16
465	1862.5
466	1868.66
467	1878.7
468	1882.33
469	1889.25
470	1894.68
471	1905.21
472	1913.1
473	1919.92
474	1928.01
475	1932.81
476	1941.64
477	1946.15
478	1955.21
479	1961.56
480	1971.54
481	1977.75
482	1985.33
483	1992.64
484	1998.55
485	2004.24
486	2013.31
487	2022.46
488	2031.01
489	2038.71
490	2043.59
491	2050.02
492	2056.93
493	2065.73
494	2071.63
495	2079.67
496	2088.12
497	2096.64
498	2103.4
499	2111.4
500	2118.58
501	2123.28
502	2134.97
503	2141.77
504	2147.35
505	2156.86
506	2164.1
507	2169.51
508	2177.79
509	2189.01
510	2196
511	2201.61
512	2211.17
513	2220.94
514	2224.4
515	2237.08
516	2239.92
517	2248.76
518	2258.54
519	2268.53
520	2271.13
521	2279.72
522	2286.52
523	2292.66
524	2300.51
525	2309.73
526	2318.55
527	2326.51
528	2335.37
529	2342.61
530	2353.31
531	2355.29
532	2364.14
533	2372.19
534	2382.24
535	2389.97
536	2397.5
537	2405.68
538	2414.15
539	2422.05
540	2432.65
541	2438.61
542	2449.12
543	2453.57
544	2464.01
545	2470.62
546	2476.11
547	2486.58
548	2491.28
549	2502.4
550	2509.68
551	2514.47
552	2528.46
553	2535.66
554	2545.85
555	2549.44
556	2562.42
557	2568.22
558	2576.9
559	2585.48
560	2587.91
561	2600.47
562	2606.65
563	2618.61
564	2625.49
565	2634.95
566	2639.51
567	2651.85
568	2659.66
569	2666.23
570	2674.61
571	2684.98
572	2693.87
573	2700.1
574	2712.2
575	2718.6
576	2723.63
577	2736.35
578	2743.5
579	2753.36
580	2759.35
581	2766.59
582	2776.5
583	2782.1
584	2795.99
585	2804.27
586	2813.7
587	2817.06
588	2828.61
589	2835.23
590	2844.23
591	2854.32
592	2860.27
593	2871.16
594	2878.86
595	2889.73
596	2897.17
597	2909.09
598	2916.91
599	2927.85
600	2926.25
