1	0.844739
2	1.50378
3	2.15738
4	2.7031
5	3.34011
6	3.97588
7	4.57233
8	5.33439
9	5.96654
10	6.89376
11	7.40093
12	8.23235
13	8.95617
14	9.88773
15	10.6913
16	11.7023
17	12.4796
18	13.5207
19	14.3559
20	15.2953
21	16.2105
22	17.4172
23	18.3086
24	19.4338
25	20.4442
26	21.4864
27	22.7516
28	23.7293
29	24.8996
30	26.2654
31	27.2342
32	28.6578
33	29.8353
34	31.0736
35	32.4023
36	33.7746
37	35.0492
38	36.3704
39	37.7839
40	39.1227
41	40.6572
42	41.9933
43	43.5433
44	44.9039
45	46.4942
46	47.9708
47	49.6384
48	51.2899
49	52.5662
50	54.2209
51	56.0624
52	57.6142
53	59.2375
54	61.0564
55	62.7539
56	64.5131
57	66.1111
58	67.9651
59	69.5759
60	71.5856
61	73.6235
62	75.1626
63	77.495
64	79.2673
65	81.3506
66	83.2545
67	84.9059
68	87.0688
69	89.3594
70	91.0747
71	93.2274
72	95.3837
73	97.458
74	99.2854
75	101.531
76	103.894
77	105.824
78	108.132
79	110.287
80	112.657
81	114.455
82	117.143
83	119.557
84	121.572
85	123.894
86	126.648
87	129.012
88	131.264
89	133.977
90	136.092
91	138.945
92	141.374
93	143.612
94	146.254
95	148.744
96	151.64
97	153.915
98	156.652
99	159.315
100	161.834
101	164.52
102	166.924
103	169.859
104	172.3
105	175.271
106	177.803
107	180.88
108	183.906
109	186.668
110	189.254
111	192.408
112	195.024
113	197.859
114	200.586
115	204.07
116	206.57
117	210.004
118	212.945
119	216.067
120	219.09
121	222.177
122	225.243
123	228.246
124	231.422
125	234.728
126	237.346
127	241.052
128	243.796
129	247.401
130	250.637
131	254.02
132	256.639
133	260.663
134	263.887
135	267.055
136	269.915
137	274.117
138	276.15
139	280.162
140	283.843
141	287.654
142	290.667
143	295.019
144	298.616
145	302.071
146	305.477
147	308.343
148	312.062
149	315.626
150	319.106
151	322.907
152	327.07
153	330.921
154	333.621
155	337.489
156	341.158
157	345.604
158	348.98
159	352.685
160	357.033
161	360.741
162	364.415
163	368.095
164	372.599
165	376.281
166	379.356
167	384.202
168	387.588
169	392.546
170	395.141
171	399.73
172	403.843
173	408.567
174	412.614
175	416.636
176	420.592
177	424.686
178	428.328
179	432.558
180	437.506
181	441.276
182	445.417
183	449.939
184	454.117
185	457.124
186	461.774
187	467.344
188	471.513
189	476.415
190	479.897
191	483.856
192	488.742
193	493.11
194	498.609
195	502.173
196	506.445
197	511.118
198	515.588
199	520.156
200	524.819
201	529.337
202	533.335
203	537.106
204	543.224
205	548.4
206	553.031
207	556.549
208	560.909
209	566.074
210	570.395
211	576.223
212	579.77
213	586.404
214	590.284
215	594.263
216	599.419
217	603.785
218	609.466
219	614.34
220	620.286
221	623.405
222	629.085
223	634.201
224	639.318
225	644.615
226	649.575
227	654.627
228	658.714
229	663.989
230	670.301
231	673.976
232	677.116
233	683.973
234	689.923
235	693.324
236	700.716
237	705.985
238	710.485
239	715.289
240	720.857
241	726.305
242	732.248
243	737.42
244	742.009
245	748.412
246	752.948
247	758.436
248	764.594
249	770.374
250	776.227
251	780.624
252	786.296
253	791.273
254	796.687
255	802.82
256	807.626
257	815.215
258	819.443
259	826.546
260	830.597
261	836.366
262	842.895
263	848.066
264	853.48
265	858.888
266	863.097
267	869.664
268	875.444
269	882.123
270	888.31
271	892.868
272	899.609
273	905.676
274	912.472
275	918.337
276	922.61
277	926.979
278	935.008
279	939.356
280	945.937
281	953.309
282	958.512
283	965.065
284	970.893
285	976.565
286	983.204
287	989.539
288	994.498
289	1000.96
290	1007.58
291	1012.96
292	1021.43
293	1025.45
294	1033.21
295	1037.11
296	1042.45
297	1050.68
298	1058.16
299	1063.8
300	1067.76
301	1074.85
302	1081.61
303	1088.91
304	1096.51
305	1100.28
306	1104.47
307	1113.34
308	1120.78
309	1126.05
310	1134.94
311	1139.85
312	1143.96
313	1152.98
314	1157.8
315	1163.52
316	1174.53
317	1179.43
318	1186.34
319	1191.55
320	1198.29
321	1206.59
322	1212.15
323	1218.93
324	1223.87
325	1231.01
326	1239.47
327	1246.62
328	1249.83
329	1258.29
330	1265.37
331	1272.78
332	1279.06
333	1287.08
334	1291.75
335	1298.01
336	1308.37
337	1312.76
338	1321.1
339	1327.87
340	1334.9
341	1342.86
342	1349.8
343	1354.65
344	1362.35
345	1369.85
346	1375.71
347	1383.42
348	1389.56
349	1400.78
350	1404.22
351	1413.17
352	1420.61
353	1426.71
354	1432.94
355	1438.65
356	1446.92
357	1459.6
358	1464.1
359	1470.73
360	1479.04
361	1484.04
362	1494.02
363	1499.39
364	1507.76
365	1513.15
366	1521.06
367	1529.03
368	1535.59
369	1542.4
370	1550.98
371	1559.2
372	1567.74
373	1574.16
374	1581.62
375	1586.07
376	1598.51
377	1603.21
378	1610.14
379	1615.87
380	1626.23
381	1633.95
382	1641.23
383	1650.47
384	1657.36
385	1666.93
386	1672.09
387	1677.48
388	1691.02
389	1696.11
390	1704.44
391	1709.72
392	1721.08
393	1724.99
394	1735.05
395	1742.6
396	1752.35
397	1758.63
398	1766.33
399	1774.69
400	1778.86
401	1788.16
402	1797.15
